DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,0.29389,1.11787
,0.1,1.50593,0.10391
,0.2,0.62494,0.71599
,0.3,1.18998,1.02547
,0.4,0.12601,-0.08713
,0.5,0.32541,0.85026
,0.6,1.56832,0.96565
,0.7,1.78395,0.74413
,0.8,1.0679,0.3261
,0.9,1.46878,0.46165
,1,0.57961,0.05852
,1.1,1.56272,1.06325
,1.2,1.71762,0.34452
,1.3,1.94753,0.37722
,1.4,1.9898,-0.60905
,1.5,3.98835,-2.8184e-2
,1.6,5.21462,0.54356
,1.7,6.79669,0.30399
,1.8,8.26721,0.34998
,1.9,9.01146,1.39641
,2,9.75051,0.55081
,2.1,10.1611,-0.13494
,2.2,10.1754,2.22122
,2.3,14.0656,3.63674
,2.4,15.9905,3.1856
,2.5,14.9417,3.04007
,2.6,16.1404,3.59093
,2.7,16.8886,3.8203
,2.8,15.2115,3.24469
,2.9,14.6116,2.9709
,3,14.7526,4.52873
,3.1,15.9609,4.1262
,3.2,15.3361,0.21669
,3.3,15.1514,2.2159
,3.4,13.8002,3.64028
,3.5,12.6077,3.60214
,3.6,11.6481,3.71494
,3.7,10.2071,4.63171
,3.8,6.95039,7.5514
,3.9,6.50957,6.08118
,4,5.91074,4.28673
,4.1,5.2418,5.06995
,4.2,4.892,2.3065
,4.3,3.05826,3.20921
,4.4,1.94247,4.06815
,4.5,0.6183,1.39286
,4.6,-0.17612,-0.89786
,4.7,0.32984,1.76665
,4.8,0.39745,0.80316
,4.9,0.15717,0.5829
,5,-5.3328e-2,0.35868
,5.1,-0.81407,-3.4011e-2
,5.2,0.49052,0.6033
,5.3,0.80126,2.91222
,5.4,0.63137,0.4616
,5.5,0.8828,0.64785
,5.6,1.69828,0.66579
,5.7,2.83022,0.69487
,5.8,4.51912,0.59996
,5.9,5.77987,0.61446
,6,5.97749,-0.1487
,6.1,6.91598,0.71661
,6.2,6.05455,4.0409
,6.3,6.50777,1.70576
,6.4,6.38999,9.5428e-2
,6.5,6.1141,1.24606
,6.6,5.63123,-0.1132
,6.7,7.03504,0.57792
,6.8,6.35489,0.9749
,6.9,7.50262,0.18824
,7,6.91479,0.45212
,7.1,7.24099,0.58264
,7.2,6.63993,0.49441
,7.3,7.4328,1.21693
,7.4,7.28025,0.30734
,7.5,8.51371,0.31129
,7.6,8.1248,1.48889
,7.7,8.34719,0.92693
,7.8,8.78303,0.54861
,7.9,7.24084,0.16871
,8,6.939,0.95564
,8.1,6.73695,-0.20472
,8.2,5.07518,1.43052
,8.3,4.42317,1.58959
,8.4,2.89271,2.16669
,8.5,3.13281,0.80659
,8.6,2.83436,0.56476
,8.7,1.28107,0.69126
,8.8,0.79093,0.31915
,8.9,0.40837,0.47031
,9,-0.71131,-0.61155
,9.1,-0.52692,-0.12396
,9.2,-2.10537,-1.33828
,9.3,-3.12256,0.38351
,9.4,-2.80618,-0.15313
,9.5,-3.39329,-0.37701
,9.6,-1.61225,0.18785
,9.7,-2.30975,0.15163
,9.8,-3.2209,0.58467
,9.9,-1.46648,-2.50503
,10,-1.73443,-0.62314
,10.1,-1.33118,0.6157
,10.2,-1.34213,0.60248
