DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,0,9.46204,2.17256
,0.1,9.99172,1.3116e-2
,0.2,9.43056,2.2672
,0.3,6.49273,0.87287
,0.4,5.72408,-0.26199
,0.5,4.97428,-0.61344
,0.6,5.22671,-0.51229
,0.7,6.06208,0.70614
,0.8,5.82977,1.00431
,0.9,7.27401,0.22473
,1,6.75887,-0.36361
,1.1,7.4226,0.49644
,1.2,7.57364,0.55294
,1.3,7.43328,-0.15386
,1.4,9.0364,0.53121
,1.5,8.35787,0.69242
,1.6,9.4071,-0.49674
,1.7,10.0389,0.52574
,1.8,8.99197,1.40583
,1.9,9.27337,0.11534
,2,9.34004,0.66576
,2.1,9.57268,6.8774e-2
,2.2,9.36326,0.26502
,2.3,9.66688,0.8232
,2.4,9.64522,-1.0551e-2
,2.5,9.52245,0.52926
,2.6,9.75706,0.9247
,2.7,9.745,-0.60914
,2.8,9.03347,-0.80342
,2.9,8.18006,-2.11455
,3,7.89968,-1.39505
,3.1,6.27576,-1.22485
,3.2,6.23378,-0.14237
,3.3,5.84822,0.19025
,3.4,5.15889,-0.43234
,3.5,5.17146,-1.2762e-2
,3.6,3.42722,-0.25694
,3.7,1.76426,-0.22997
,3.8,1.70813,-0.20897
,3.9,1.64395,-0.61796
,4,1.65939,-1.14879
,4.1,1.51574,0.54046
,4.2,1.40977,-0.63051
,4.3,0.97871,-0.53079
,4.4,1.82406,3.14557
,4.5,1.19596,-0.71936
,4.6,1.37978,-1.1255
,4.7,1.71017,-0.5544
,4.8,1.40377,-0.33033
,4.9,1.09233,0.2575
,5,1.9394,-0.13928
,5.1,2.74111,1.21301
,5.2,0.92995,-8.9202e-2
,5.3,1.23202,-3.34114
,5.4,2.84671,-1.17498
,5.5,2.8552,-2.01038
,5.6,3.63946,-2.67776
,5.7,5.12893,-1.01016
,5.8,6.44441,-0.61926
,5.9,7.04394,-0.93944
,6,8.33161,-1.56567
,6.1,7.56088,-1.68892
,6.2,8.90157,-2.16966
,6.3,7.95683,-1.44212
,6.4,8.21251,-1.85533
,6.5,8.5869,-1.1923
,6.6,7.9239,-1.98627
,6.7,7.99439,-1.42711
,6.8,9.47499,-1.75336
,6.9,7.75494,-1.78703
,7,7.94912,-0.74303
,7.1,7.7078,-1.44085
,7.2,7.69726,-1.79361
,7.3,9.09206,-1.67533
,7.4,7.80828,-1.4681
,7.5,7.77221,-2.03408
,7.6,7.24477,-2.19811
,7.7,6.34425,-1.577
,7.8,5.05843,-0.64873
,7.9,3.96545,-0.26882
,8,3.73931,-0.21287
,8.1,2.5378,1.05945
,8.2,2.27084,-0.61841
,8.3,2.15059,-0.4488
,8.4,1.42894,1.53227
,8.5,2.68783,0.34448
,8.6,1.67794,-0.43677
,8.7,2.00063,-1.71079
,8.8,1.83575,-0.35844
,8.9,1.99563,-0.39578
,9,1.91906,-0.23494
,9.1,1.04717,0.15024
,9.2,1.74937,-0.95791
,9.3,1.72387,-0.54752
,9.4,1.56963,-0.27121
,9.5,2.28804,-0.35227
,9.6,1.11962,-0.37253
,9.7,0.93536,0.51325
,9.8,1.06935,-0.66468
,9.9,2.14425,-0.60989
